"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1822","testing1","","2026-09-04","passed","2026-09-04","","TesteSuite 2","TesteSuite 2","testing1"
"","1376","testing1","","2026-09-04","passed","2026-09-04","","TesteSuite","TesteSuite","testing1"
"","876","testing3","","2026-09-04","passed","2026-09-04","","TesteSuite 2","",""
"","748","testing3","","2026-09-04","passed","2026-09-04","","TesteSuite","TesteSuite","testing3"
"","757","testing2","","2026-09-04","passed","2026-09-04","","TesteSuite","",""
"","909","testing3","","2026-09-04","passed","2026-09-04","","TesteSuite 2","TesteSuite 2","testing3"
"","1800","testing1","","2026-09-04","passed","2026-09-04","","TesteSuite 2","",""
"","908","testing2","","2026-09-04","passed","2026-09-04","","TesteSuite","TesteSuite","testing2"
