"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2073","testing1","","Fri Oct 17 09:48:20 UTC 2025","passed","Fri Oct 17 09:48:22 UTC 2025","","TesteSuite 2","",""
"","760","testing3","","Fri Oct 17 09:48:18 UTC 2025","passed","Fri Oct 17 09:48:18 UTC 2025","","TesteSuite","TesteSuite","testing3"
"","845","testing2","","Fri Oct 17 09:48:17 UTC 2025","passed","Fri Oct 17 09:48:18 UTC 2025","","TesteSuite","",""
"","841","testing3","","Fri Oct 17 09:48:22 UTC 2025","passed","Fri Oct 17 09:48:23 UTC 2025","","TesteSuite 2","TesteSuite 2","testing3"
"","1871","testing1","","Fri Oct 17 09:48:15 UTC 2025","passed","Fri Oct 17 09:48:17 UTC 2025","","TesteSuite","TesteSuite","testing1"
"","2095","testing1","","Fri Oct 17 09:48:20 UTC 2025","passed","Fri Oct 17 09:48:22 UTC 2025","","TesteSuite 2","TesteSuite 2","testing1"
"","867","testing2","","Fri Oct 17 09:48:17 UTC 2025","passed","Fri Oct 17 09:48:18 UTC 2025","","TesteSuite","TesteSuite","testing2"
"","808","testing3","","Fri Oct 17 09:48:22 UTC 2025","passed","Fri Oct 17 09:48:23 UTC 2025","","TesteSuite 2","",""
