"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2004","testing1","","2026-06-02","passed","2026-06-02","","TesteSuite","TesteSuite","testing1"
"","2211","testing1","","2026-06-02","passed","2026-06-02","","TesteSuite 2","",""
"","2236","testing1","","2026-06-02","passed","2026-06-02","","TesteSuite 2","TesteSuite 2","testing1"
"","795","testing2","","2026-06-02","passed","2026-06-02","","TesteSuite","TesteSuite","testing2"
"","835","testing3","","2026-06-02","passed","2026-06-02","","TesteSuite","TesteSuite","testing3"
"","834","testing3","","2026-06-02","passed","2026-06-02","","TesteSuite 2","",""
"","872","testing3","","2026-06-02","passed","2026-06-02","","TesteSuite 2","TesteSuite 2","testing3"
"","767","testing2","","2026-06-02","passed","2026-06-02","","TesteSuite","",""
