"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","780","testing2","","2026-09-17","passed","2026-09-17","","TesteSuite","TesteSuite","testing2"
"","757","testing2","","2026-09-17","passed","2026-09-17","","TesteSuite","",""
"","751","testing3","","2026-09-17","passed","2026-09-17","","TesteSuite","TesteSuite","testing3"
"","771","testing3","","2026-09-17","passed","2026-09-17","","TesteSuite 2","TesteSuite 2","testing3"
"","1859","testing1","","2026-09-17","passed","2026-09-17","","TesteSuite 2","",""
"","1883","testing1","","2026-09-17","passed","2026-09-17","","TesteSuite 2","TesteSuite 2","testing1"
"","733","testing3","","2026-09-17","passed","2026-09-17","","TesteSuite 2","",""
"","1457","testing1","","2026-09-17","passed","2026-09-17","","TesteSuite","TesteSuite","testing1"
